TimeObs (s) 	TimeJet (s) 	Rcoll (cm) 	DSGamma 	DSMass (g) 	UPGamma 	UPMass (g) 	Gammaf 	tau
3.69298e+00	6.37786e+04	1.91192e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.07788e+29	1.37159e+02	2.44708e-04	
3.69334e+00	6.37920e+04	1.91232e+15	1.37159e+02	2.08011e+29	4.00000e+02	5.56327e+25	1.37206e+02	2.44156e-04	
3.69525e+00	6.38639e+04	1.91448e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.08066e+29	1.37159e+02	2.43085e-04	
3.69561e+00	6.38773e+04	1.91488e+15	1.37159e+02	2.08289e+29	4.00000e+02	5.56327e+25	1.37206e+02	2.42538e-04	
3.69752e+00	6.39492e+04	1.91704e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.08344e+29	1.37159e+02	2.41470e-04	
3.69787e+00	6.39626e+04	1.91744e+15	1.37159e+02	2.08567e+29	4.00000e+02	5.56327e+25	1.37206e+02	2.40927e-04	
3.69978e+00	6.40346e+04	1.91959e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.08623e+29	1.37159e+02	2.39863e-04	
3.70014e+00	6.40480e+04	1.92000e+15	1.37159e+02	2.08845e+29	4.00000e+02	5.56327e+25	1.37206e+02	2.39325e-04	
3.70205e+00	6.41199e+04	1.92215e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.08901e+29	1.37159e+02	2.38264e-04	
3.70241e+00	6.41333e+04	1.92255e+15	1.37159e+02	2.09123e+29	4.00000e+02	5.56327e+25	1.37206e+02	2.37729e-04	
3.70432e+00	6.42052e+04	1.92471e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.09179e+29	1.37159e+02	2.36672e-04	
3.70467e+00	6.42186e+04	1.92511e+15	1.37159e+02	2.09401e+29	4.00000e+02	5.56327e+25	1.37206e+02	2.36142e-04	
3.70658e+00	6.42905e+04	1.92727e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.09457e+29	1.37159e+02	2.35088e-04	
3.70694e+00	6.43039e+04	1.92767e+15	1.37159e+02	2.09680e+29	4.00000e+02	5.56327e+25	1.37206e+02	2.34562e-04	
3.70885e+00	6.43759e+04	1.92983e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.09735e+29	1.37159e+02	2.33511e-04	
3.70921e+00	6.43893e+04	1.93023e+15	1.37159e+02	2.09958e+29	4.00000e+02	5.56327e+25	1.37206e+02	2.32990e-04	
3.71112e+00	6.44612e+04	1.93238e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.10013e+29	1.37159e+02	2.31942e-04	
3.71147e+00	6.44746e+04	1.93279e+15	1.37159e+02	2.10236e+29	4.00000e+02	5.56327e+25	1.37206e+02	2.31425e-04	
3.71338e+00	6.45465e+04	1.93494e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.10292e+29	1.37159e+02	2.30380e-04	
3.71374e+00	6.45599e+04	1.93534e+15	1.37159e+02	2.10514e+29	4.00000e+02	5.56327e+25	1.37206e+02	2.29867e-04	
3.71565e+00	6.46318e+04	1.93750e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.10570e+29	1.37159e+02	2.28826e-04	
3.71601e+00	6.46453e+04	1.93790e+15	1.37159e+02	2.10792e+29	4.00000e+02	5.56327e+25	1.37206e+02	2.28317e-04	
3.71792e+00	6.47172e+04	1.94006e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.10848e+29	1.37159e+02	2.27279e-04	
3.71827e+00	6.47306e+04	1.94046e+15	1.37159e+02	2.11070e+29	4.00000e+02	5.56327e+25	1.37206e+02	2.26775e-04	
3.72018e+00	6.48025e+04	1.94262e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.11126e+29	1.37159e+02	2.25740e-04	
3.72054e+00	6.48159e+04	1.94302e+15	1.37159e+02	2.11349e+29	4.00000e+02	5.56327e+25	1.37206e+02	2.25239e-04	
3.72245e+00	6.48878e+04	1.94517e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.11404e+29	1.37159e+02	2.24208e-04	
3.72281e+00	6.49013e+04	1.94558e+15	1.37159e+02	2.11627e+29	4.00000e+02	5.56327e+25	1.37206e+02	2.23711e-04	
3.72472e+00	6.49732e+04	1.94773e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.11682e+29	1.37159e+02	2.22683e-04	
3.72507e+00	6.49866e+04	1.94813e+15	1.37159e+02	2.11905e+29	4.00000e+02	5.56327e+25	1.37206e+02	2.22191e-04	
3.72698e+00	6.50585e+04	1.95029e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.11960e+29	1.37159e+02	2.21165e-04	
3.72734e+00	6.50719e+04	1.95069e+15	1.37159e+02	2.12183e+29	4.00000e+02	5.56327e+25	1.37206e+02	2.20677e-04	
3.72925e+00	6.51438e+04	1.95285e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.12239e+29	1.37160e+02	2.19655e-04	
3.72961e+00	6.51573e+04	1.95325e+15	1.37160e+02	2.12461e+29	4.00000e+02	5.56327e+25	1.37206e+02	2.19171e-04	
3.73151e+00	6.52291e+04	1.95541e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.12517e+29	1.37160e+02	2.18152e-04	
3.73187e+00	6.52426e+04	1.95581e+15	1.37160e+02	2.12739e+29	4.00000e+02	5.56327e+25	1.37206e+02	2.17671e-04	
3.73378e+00	6.53145e+04	1.95796e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.12795e+29	1.37160e+02	2.16656e-04	
3.73414e+00	6.53279e+04	1.95837e+15	1.37160e+02	2.13018e+29	4.00000e+02	5.56327e+25	1.37206e+02	2.16179e-04	
3.73605e+00	6.53998e+04	1.96052e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.13073e+29	1.37160e+02	2.15167e-04	
3.73641e+00	6.54133e+04	1.96093e+15	1.37160e+02	2.13296e+29	4.00000e+02	5.56327e+25	1.37206e+02	2.14694e-04	
3.73831e+00	6.54851e+04	1.96308e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.13351e+29	1.37160e+02	2.13684e-04	
3.73867e+00	6.54986e+04	1.96348e+15	1.37160e+02	2.13574e+29	4.00000e+02	5.56327e+25	1.37206e+02	2.13216e-04	
3.74058e+00	6.55704e+04	1.96564e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.13629e+29	1.37160e+02	2.12209e-04	
3.74094e+00	6.55839e+04	1.96604e+15	1.37160e+02	2.13852e+29	4.00000e+02	5.56327e+25	1.37206e+02	2.11745e-04	
3.74285e+00	6.56558e+04	1.96820e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.13908e+29	1.37160e+02	2.10741e-04	
3.74321e+00	6.56692e+04	1.96860e+15	1.37160e+02	2.14130e+29	4.00000e+02	5.56327e+25	1.37206e+02	2.10280e-04	
3.74511e+00	6.57411e+04	1.97075e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.14186e+29	1.37160e+02	2.09280e-04	
3.74547e+00	6.57546e+04	1.97116e+15	1.37160e+02	2.14408e+29	4.00000e+02	5.56327e+25	1.37206e+02	2.08823e-04	
3.74738e+00	6.58264e+04	1.97331e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.14464e+29	1.37160e+02	2.07826e-04	
3.74774e+00	6.58399e+04	1.97372e+15	1.37160e+02	2.14686e+29	4.00000e+02	5.56327e+25	1.37206e+02	2.07372e-04	
3.74965e+00	6.59117e+04	1.97587e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.14742e+29	1.37160e+02	2.06378e-04	
3.75001e+00	6.59252e+04	1.97627e+15	1.37160e+02	2.14965e+29	4.00000e+02	5.56327e+25	1.37206e+02	2.05929e-04	
3.75191e+00	6.59971e+04	1.97843e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.15020e+29	1.37160e+02	2.04937e-04	
3.75227e+00	6.60106e+04	1.97883e+15	1.37160e+02	2.15243e+29	4.00000e+02	5.56327e+25	1.37206e+02	2.04492e-04	
3.75418e+00	6.60824e+04	1.98098e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.15298e+29	1.37160e+02	2.03503e-04	
3.75454e+00	6.60959e+04	1.98139e+15	1.37160e+02	2.15521e+29	4.00000e+02	5.56327e+25	1.37206e+02	2.03061e-04	
3.75645e+00	6.61677e+04	1.98354e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.15577e+29	1.37160e+02	2.02076e-04	
3.75681e+00	6.61812e+04	1.98395e+15	1.37160e+02	2.15799e+29	4.00000e+02	5.56327e+25	1.37206e+02	2.01638e-04	
3.75871e+00	6.62530e+04	1.98610e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.15855e+29	1.37160e+02	2.00656e-04	
3.75907e+00	6.62666e+04	1.98651e+15	1.37160e+02	2.16077e+29	4.00000e+02	5.56327e+25	1.37206e+02	2.00221e-04	
3.76098e+00	6.63384e+04	1.98866e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.16133e+29	1.37160e+02	1.99242e-04	
3.76134e+00	6.63519e+04	1.98906e+15	1.37160e+02	2.16355e+29	4.00000e+02	5.56327e+25	1.37206e+02	1.98811e-04	
3.76325e+00	6.64237e+04	1.99122e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.16411e+29	1.37160e+02	1.97834e-04	
3.76361e+00	6.64372e+04	1.99162e+15	1.37160e+02	2.16634e+29	4.00000e+02	5.56327e+25	1.37206e+02	1.97407e-04	
3.76551e+00	6.65090e+04	1.99377e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.16689e+29	1.37160e+02	1.96434e-04	
3.76587e+00	6.65226e+04	1.99418e+15	1.37160e+02	2.16912e+29	4.00000e+02	5.56327e+25	1.37206e+02	1.96010e-04	
3.76778e+00	6.65944e+04	1.99633e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.16967e+29	1.37160e+02	1.95039e-04	
3.76814e+00	6.66079e+04	1.99674e+15	1.37160e+02	2.17190e+29	4.00000e+02	5.56327e+25	1.37206e+02	1.94619e-04	
3.77005e+00	6.66797e+04	1.99889e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.17246e+29	1.37160e+02	1.93652e-04	
3.77041e+00	6.66932e+04	1.99930e+15	1.37160e+02	2.17468e+29	4.00000e+02	5.56327e+25	1.37206e+02	1.93235e-04	
3.77231e+00	6.67650e+04	2.00145e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.17524e+29	1.37160e+02	1.92270e-04	
3.77267e+00	6.67786e+04	2.00185e+15	1.37160e+02	2.17746e+29	4.00000e+02	5.56327e+25	1.37206e+02	1.91857e-04	
3.77458e+00	6.68503e+04	2.00401e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.17802e+29	1.37161e+02	1.90896e-04	
3.77494e+00	6.68639e+04	2.00441e+15	1.37161e+02	2.18024e+29	4.00000e+02	5.56327e+25	1.37206e+02	1.90486e-04	
3.77685e+00	6.69357e+04	2.00656e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.18080e+29	1.37161e+02	1.89527e-04	
3.77721e+00	6.69492e+04	2.00697e+15	1.37161e+02	2.18303e+29	4.00000e+02	5.56327e+25	1.37206e+02	1.89121e-04	
3.77911e+00	6.70210e+04	2.00912e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.18358e+29	1.37161e+02	1.88165e-04	
3.77947e+00	6.70345e+04	2.00953e+15	1.37161e+02	2.18581e+29	4.00000e+02	5.56327e+25	1.37206e+02	1.87762e-04	
3.78138e+00	6.71063e+04	2.01168e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.18636e+29	1.37161e+02	1.86809e-04	
3.78174e+00	6.71199e+04	2.01209e+15	1.37161e+02	2.18859e+29	4.00000e+02	5.56327e+25	1.37206e+02	1.86410e-04	
3.78364e+00	6.71916e+04	2.01424e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.18915e+29	1.37161e+02	1.85460e-04	
3.78401e+00	6.72052e+04	2.01464e+15	1.37161e+02	2.19137e+29	4.00000e+02	5.56327e+25	1.37206e+02	1.85064e-04	
3.78591e+00	6.72770e+04	2.01680e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.19193e+29	1.37161e+02	1.84116e-04	
3.78627e+00	6.72905e+04	2.01720e+15	1.37161e+02	2.19415e+29	4.00000e+02	5.56327e+25	1.37206e+02	1.83724e-04	
3.78818e+00	6.73623e+04	2.01935e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.19471e+29	1.37161e+02	1.82779e-04	
3.78854e+00	6.73759e+04	2.01976e+15	1.37161e+02	2.19693e+29	4.00000e+02	5.56327e+25	1.37206e+02	1.82390e-04	
3.79044e+00	6.74476e+04	2.02191e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.19749e+29	1.37161e+02	1.81449e-04	
3.79081e+00	6.74612e+04	2.02232e+15	1.37161e+02	2.19972e+29	4.00000e+02	5.56327e+25	1.37206e+02	1.81063e-04	
3.79271e+00	6.75329e+04	2.02447e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.20027e+29	1.37161e+02	1.80124e-04	
3.79307e+00	6.75465e+04	2.02488e+15	1.37161e+02	2.20250e+29	4.00000e+02	5.56327e+25	1.37206e+02	1.79741e-04	
3.79498e+00	6.76183e+04	2.02703e+15	1.00000e+02	2.22531e+26	1.37206e+02	2.20305e+29	1.37161e+02	1.78805e-04	
3.79534e+00	6.76319e+04	2.02744e+15	1.37161e+02	2.20528e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.78426e-04	
3.79724e+00	6.77036e+04	2.02959e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.20584e+29	1.37161e+02	1.77493e-04	
3.79761e+00	6.77172e+04	2.02999e+15	1.37161e+02	2.20806e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.77117e-04	
3.79951e+00	6.77889e+04	2.03214e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.20862e+29	1.37161e+02	1.76186e-04	
3.79987e+00	6.78025e+04	2.03255e+15	1.37161e+02	2.21084e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.75814e-04	
3.80178e+00	6.78743e+04	2.03470e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.21140e+29	1.37161e+02	1.74886e-04	
3.80214e+00	6.78879e+04	2.03511e+15	1.37161e+02	2.21362e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.74516e-04	
3.80404e+00	6.79596e+04	2.03726e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.21418e+29	1.37161e+02	1.73591e-04	
3.80441e+00	6.79732e+04	2.03767e+15	1.37161e+02	2.21641e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.73225e-04	
3.80631e+00	6.80449e+04	2.03982e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.21696e+29	1.37161e+02	1.72303e-04	
3.80667e+00	6.80585e+04	2.04023e+15	1.37161e+02	2.21919e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.71940e-04	
3.80858e+00	6.81302e+04	2.04238e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.21974e+29	1.37161e+02	1.71020e-04	
3.80894e+00	6.81439e+04	2.04278e+15	1.37161e+02	2.22197e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.70660e-04	
3.81084e+00	6.82156e+04	2.04493e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.22253e+29	1.37161e+02	1.69743e-04	
3.81121e+00	6.82292e+04	2.04534e+15	1.37161e+02	2.22475e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.69387e-04	
3.81311e+00	6.83009e+04	2.04749e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.22531e+29	1.37161e+02	1.68472e-04	
3.81347e+00	6.83145e+04	2.04790e+15	1.37161e+02	2.22753e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.68119e-04	
3.81538e+00	6.83862e+04	2.05005e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.22809e+29	1.37161e+02	1.67207e-04	
3.81574e+00	6.83998e+04	2.05046e+15	1.37161e+02	2.23031e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.66857e-04	
3.81764e+00	6.84715e+04	2.05261e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.23087e+29	1.37161e+02	1.65948e-04	
3.81801e+00	6.84852e+04	2.05302e+15	1.37161e+02	2.23310e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.65601e-04	
3.81991e+00	6.85569e+04	2.05517e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.23365e+29	1.37162e+02	1.64694e-04	
3.82027e+00	6.85705e+04	2.05557e+15	1.37162e+02	2.23588e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.64350e-04	
3.82218e+00	6.86422e+04	2.05772e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.23643e+29	1.37162e+02	1.63447e-04	
3.82254e+00	6.86558e+04	2.05813e+15	1.37162e+02	2.23866e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.63105e-04	
3.82444e+00	6.87275e+04	2.06028e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.23922e+29	1.37162e+02	1.62204e-04	
3.82481e+00	6.87412e+04	2.06069e+15	1.37162e+02	2.24144e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.61866e-04	
3.82671e+00	6.88128e+04	2.06284e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.24200e+29	1.37162e+02	1.60968e-04	
3.82707e+00	6.88265e+04	2.06325e+15	1.37162e+02	2.24422e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.60633e-04	
3.82898e+00	6.88982e+04	2.06540e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.24478e+29	1.37162e+02	1.59737e-04	
3.82934e+00	6.89118e+04	2.06581e+15	1.37162e+02	2.24700e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.59405e-04	
3.83124e+00	6.89835e+04	2.06796e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.24756e+29	1.37162e+02	1.58512e-04	
3.83161e+00	6.89972e+04	2.06836e+15	1.37162e+02	2.24979e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.58183e-04	
3.83351e+00	6.90688e+04	2.07051e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.25034e+29	1.37162e+02	1.57292e-04	
3.83387e+00	6.90825e+04	2.07092e+15	1.37162e+02	2.25257e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.56966e-04	
3.83577e+00	6.91541e+04	2.07307e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.25312e+29	1.37162e+02	1.56078e-04	
3.83614e+00	6.91678e+04	2.07348e+15	1.37162e+02	2.25535e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.55755e-04	
3.83804e+00	6.92395e+04	2.07563e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.25590e+29	1.37162e+02	1.54869e-04	
3.83841e+00	6.92532e+04	2.07604e+15	1.37162e+02	2.25813e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.54549e-04	
3.84031e+00	6.93248e+04	2.07819e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.25869e+29	1.37162e+02	1.53666e-04	
3.84067e+00	6.93385e+04	2.07860e+15	1.37162e+02	2.26091e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.53349e-04	
3.84257e+00	6.94101e+04	2.08074e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.26147e+29	1.37162e+02	1.52468e-04	
3.84294e+00	6.94238e+04	2.08116e+15	1.37162e+02	2.26369e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.52154e-04	
3.84484e+00	6.94955e+04	2.08330e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.26425e+29	1.37162e+02	1.51276e-04	
3.84521e+00	6.95092e+04	2.08371e+15	1.37162e+02	2.26648e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.50964e-04	
3.84711e+00	6.95808e+04	2.08586e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.26703e+29	1.37162e+02	1.50089e-04	
3.84747e+00	6.95945e+04	2.08627e+15	1.37162e+02	2.26926e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.49780e-04	
3.84937e+00	6.96661e+04	2.08842e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.26981e+29	1.37162e+02	1.48908e-04	
3.84974e+00	6.96798e+04	2.08883e+15	1.37162e+02	2.27204e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.48602e-04	
3.85164e+00	6.97514e+04	2.09098e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.27259e+29	1.37162e+02	1.47731e-04	
3.85201e+00	6.97651e+04	2.09139e+15	1.37162e+02	2.27482e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.47428e-04	
3.85391e+00	6.98368e+04	2.09353e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.27538e+29	1.37162e+02	1.46561e-04	
3.85427e+00	6.98505e+04	2.09395e+15	1.37162e+02	2.27760e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.46260e-04	
3.85617e+00	6.99221e+04	2.09609e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.27816e+29	1.37162e+02	1.45395e-04	
3.85654e+00	6.99358e+04	2.09650e+15	1.37162e+02	2.28038e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.45097e-04	
3.85844e+00	7.00074e+04	2.09865e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.28094e+29	1.37162e+02	1.44235e-04	
3.85881e+00	7.00211e+04	2.09906e+15	1.37162e+02	2.28316e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.43940e-04	
3.86071e+00	7.00927e+04	2.10121e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.28372e+29	1.37162e+02	1.43079e-04	
3.86107e+00	7.01065e+04	2.10162e+15	1.37162e+02	2.28595e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.42787e-04	
3.86297e+00	7.01781e+04	2.10377e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.28650e+29	1.37162e+02	1.41929e-04	
3.86334e+00	7.01918e+04	2.10418e+15	1.37162e+02	2.28873e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.41640e-04	
3.86524e+00	7.02634e+04	2.10632e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.28928e+29	1.37162e+02	1.40785e-04	
3.86560e+00	7.02771e+04	2.10674e+15	1.37162e+02	2.29151e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.40498e-04	
3.86751e+00	7.03487e+04	2.10888e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.29207e+29	1.37162e+02	1.39645e-04	
3.86787e+00	7.03625e+04	2.10929e+15	1.37162e+02	2.29429e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.39361e-04	
3.86977e+00	7.04340e+04	2.11144e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.29485e+29	1.37163e+02	1.38511e-04	
3.87014e+00	7.04478e+04	2.11185e+15	1.37163e+02	2.29707e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.38229e-04	
3.87204e+00	7.05194e+04	2.11400e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.29763e+29	1.37163e+02	1.37381e-04	
3.87240e+00	7.05331e+04	2.11441e+15	1.37163e+02	2.29985e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.37102e-04	
3.87431e+00	7.06047e+04	2.11656e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.30041e+29	1.37163e+02	1.36257e-04	
3.87467e+00	7.06185e+04	2.11697e+15	1.37163e+02	2.30264e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.35981e-04	
3.87657e+00	7.06900e+04	2.11911e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.30319e+29	1.37163e+02	1.35137e-04	
3.87694e+00	7.07038e+04	2.11953e+15	1.37163e+02	2.30542e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.34864e-04	
3.87884e+00	7.07754e+04	2.12167e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.30597e+29	1.37163e+02	1.34023e-04	
3.87920e+00	7.07891e+04	2.12208e+15	1.37163e+02	2.30820e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.33752e-04	
3.88111e+00	7.08607e+04	2.12423e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.30876e+29	1.37163e+02	1.32914e-04	
3.88147e+00	7.08744e+04	2.12464e+15	1.37163e+02	2.31098e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.32645e-04	
3.88337e+00	7.09460e+04	2.12679e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.31154e+29	1.37163e+02	1.31809e-04	
3.88374e+00	7.09598e+04	2.12720e+15	1.37163e+02	2.31376e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.31543e-04	
3.88564e+00	7.10313e+04	2.12935e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.31432e+29	1.37163e+02	1.30710e-04	
3.88600e+00	7.10451e+04	2.12976e+15	1.37163e+02	2.31654e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.30446e-04	
3.88791e+00	7.11167e+04	2.13190e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.31710e+29	1.37163e+02	1.29615e-04	
3.88827e+00	7.11304e+04	2.13232e+15	1.37163e+02	2.31933e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.29354e-04	
3.89017e+00	7.12020e+04	2.13446e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.31988e+29	1.37163e+02	1.28525e-04	
3.89054e+00	7.12158e+04	2.13488e+15	1.37163e+02	2.32211e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.28267e-04	
3.89244e+00	7.12873e+04	2.13702e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.32266e+29	1.37163e+02	1.27440e-04	
3.89280e+00	7.13011e+04	2.13743e+15	1.37163e+02	2.32489e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.27185e-04	
3.89470e+00	7.13726e+04	2.13958e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.32545e+29	1.37163e+02	1.26360e-04	
3.89507e+00	7.13864e+04	2.13999e+15	1.37163e+02	2.32767e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.26107e-04	
3.89697e+00	7.14580e+04	2.14214e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.32823e+29	1.37163e+02	1.25285e-04	
3.89734e+00	7.14718e+04	2.14255e+15	1.37163e+02	2.33045e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.25034e-04	
3.89924e+00	7.15433e+04	2.14469e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.33101e+29	1.37163e+02	1.24214e-04	
3.89960e+00	7.15571e+04	2.14511e+15	1.37163e+02	2.33323e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.23966e-04	
3.90150e+00	7.16286e+04	2.14725e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.33379e+29	1.37163e+02	1.23149e-04	
3.90187e+00	7.16424e+04	2.14767e+15	1.37163e+02	2.33602e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.22903e-04	
3.90377e+00	7.17139e+04	2.14981e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.33657e+29	1.37163e+02	1.22088e-04	
3.90414e+00	7.17278e+04	2.15022e+15	1.37163e+02	2.33880e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.21844e-04	
3.90604e+00	7.17993e+04	2.15237e+15	1.00000e+02	2.22531e+26	1.37205e+02	2.33935e+29	1.37163e+02	1.21031e-04	
3.90640e+00	7.18131e+04	2.15278e+15	1.37163e+02	2.34158e+29	4.00000e+02	5.56327e+25	1.37205e+02	1.20790e-04	
