TimeObs (s) 	TimeJet (s) 	Rcoll (cm) 	DSGamma 	DSMass (g) 	UPGamma 	UPMass (g) 	Gammaf 	tau
2.70248e+00	1.57520e+05	4.72225e+15	2.30270e+02	1.00628e+29	4.66133e+02	4.77397e+25	2.30353e+02	0.00000e+00	
7.88763e+00	1.57712e+05	4.72785e+15	1.35018e+02	1.64816e+26	1.73261e+02	1.86276e+29	1.73222e+02	4.13854e-04	
2.70587e+00	1.57881e+05	4.73306e+15	2.30353e+02	1.00676e+29	4.65769e+02	4.77770e+25	2.30437e+02	0.00000e+00	
7.89364e+00	1.58073e+05	4.73868e+15	1.73222e+02	1.86440e+29	2.74400e+02	8.10971e+25	1.73258e+02	4.11965e-04	
2.70928e+00	1.58242e+05	4.74390e+15	2.30437e+02	1.00724e+29	4.65404e+02	4.78145e+25	2.30520e+02	0.00000e+00	
2.71270e+00	1.58606e+05	4.75479e+15	2.30520e+02	1.00772e+29	4.65037e+02	4.78522e+25	2.30604e+02	0.00000e+00	
7.90348e+00	1.58664e+05	4.75638e+15	1.73258e+02	1.86522e+29	2.73892e+02	8.12476e+25	1.73294e+02	4.08209e-04	
2.71612e+00	1.58970e+05	4.76571e+15	2.30604e+02	1.00820e+29	4.64669e+02	4.78902e+25	2.30687e+02	0.00000e+00	
7.91341e+00	1.59260e+05	4.77426e+15	1.73294e+02	1.86603e+29	2.73383e+02	8.13988e+25	1.73330e+02	4.06340e-04	
2.71956e+00	1.59335e+05	4.77667e+15	2.30687e+02	1.00867e+29	4.64299e+02	4.79284e+25	2.30770e+02	0.00000e+00	
2.72300e+00	1.59702e+05	4.78767e+15	2.30770e+02	1.00915e+29	4.63927e+02	4.79668e+25	2.30853e+02	0.00000e+00	
1.39594e+01	1.59792e+05	4.79003e+15	1.11682e+02	1.99254e+26	1.24388e+02	1.95931e+29	1.24374e+02	4.02621e-04	
7.92343e+00	1.59862e+05	4.79231e+15	1.73330e+02	1.86684e+29	2.72874e+02	8.15506e+25	1.73365e+02	4.02167e-04	
2.72646e+00	1.60071e+05	4.79871e+15	2.30853e+02	1.00963e+29	4.63554e+02	4.80054e+25	2.30936e+02	0.00000e+00	
7.92920e+00	1.60209e+05	4.80271e+15	1.35402e+02	1.64348e+26	1.73365e+02	1.86766e+29	1.73327e+02	4.00770e-04	
2.72992e+00	1.60440e+05	4.80978e+15	2.30936e+02	1.01011e+29	4.63179e+02	4.80442e+25	2.31018e+02	0.00000e+00	
7.93355e+00	1.60470e+05	4.81053e+15	1.73327e+02	1.86930e+29	2.72365e+02	8.17031e+25	1.73363e+02	3.98926e-04	
2.73340e+00	1.60811e+05	4.82090e+15	2.31018e+02	1.01059e+29	4.62802e+02	4.80833e+25	2.31101e+02	0.00000e+00	
7.94375e+00	1.61084e+05	4.82893e+15	1.73363e+02	1.87012e+29	2.71856e+02	8.18562e+25	1.73398e+02	3.97089e-04	
2.73688e+00	1.61183e+05	4.83206e+15	2.31101e+02	1.01107e+29	4.62424e+02	4.81226e+25	2.31183e+02	0.00000e+00	
2.74037e+00	1.61557e+05	4.84325e+15	2.31183e+02	1.01156e+29	4.62045e+02	4.81622e+25	2.31266e+02	0.00000e+00	
7.95406e+00	1.61704e+05	4.84751e+15	1.73398e+02	1.87094e+29	2.71346e+02	8.20100e+25	1.73433e+02	3.93431e-04	
2.74388e+00	1.61931e+05	4.85449e+15	2.31266e+02	1.01204e+29	4.61664e+02	4.82019e+25	2.31348e+02	0.00000e+00	
2.74739e+00	1.62308e+05	4.86577e+15	2.31348e+02	1.01252e+29	4.61281e+02	4.82419e+25	2.31430e+02	0.00000e+00	
7.96447e+00	1.62330e+05	4.86628e+15	1.73433e+02	1.87176e+29	2.70836e+02	8.21644e+25	1.73468e+02	3.89798e-04	
2.75092e+00	1.62685e+05	4.87709e+15	2.31430e+02	1.01300e+29	4.60897e+02	4.82821e+25	2.31512e+02	0.00000e+00	
7.97169e+00	1.62765e+05	4.87931e+15	1.35788e+02	1.63881e+26	1.73468e+02	1.87258e+29	1.73431e+02	3.87991e-04	
7.97497e+00	1.62962e+05	4.88523e+15	1.73431e+02	1.87422e+29	2.70326e+02	8.23195e+25	1.73466e+02	3.87613e-04	
2.75445e+00	1.63064e+05	4.88845e+15	2.31512e+02	1.01348e+29	4.60511e+02	4.83226e+25	2.31594e+02	0.00000e+00	
2.75800e+00	1.63445e+05	4.89986e+15	2.31594e+02	1.01397e+29	4.60123e+02	4.83633e+25	2.31676e+02	0.00000e+00	
7.98558e+00	1.63600e+05	4.90437e+15	1.73466e+02	1.87504e+29	2.69815e+02	8.24752e+25	1.73500e+02	3.84394e-04	
2.76156e+00	1.63826e+05	4.91130e+15	2.31676e+02	1.01445e+29	4.59734e+02	4.84042e+25	2.31758e+02	0.00000e+00	
2.76512e+00	1.64210e+05	4.92279e+15	2.31758e+02	1.01494e+29	4.59344e+02	4.84453e+25	2.31840e+02	0.00000e+00	
7.99629e+00	1.64245e+05	4.92370e+15	1.73500e+02	1.87587e+29	2.69305e+02	8.26316e+25	1.73535e+02	3.80821e-04	
2.76870e+00	1.64594e+05	4.93432e+15	2.31840e+02	1.01542e+29	4.58952e+02	4.84867e+25	2.31921e+02	0.00000e+00	
1.41243e+01	1.64894e+05	4.94298e+15	1.12001e+02	1.98686e+26	1.24374e+02	1.96131e+29	1.24361e+02	3.79043e-04	
8.00711e+00	1.64897e+05	4.94323e+15	1.73535e+02	1.87669e+29	2.68794e+02	8.27887e+25	1.73570e+02	3.77665e-04	
2.77229e+00	1.64980e+05	4.94590e+15	2.31921e+02	1.01590e+29	4.58558e+02	4.85283e+25	2.32003e+02	0.00000e+00	
2.77589e+00	1.65368e+05	4.95751e+15	2.32003e+02	1.01639e+29	4.58163e+02	4.85702e+25	2.32084e+02	0.00000e+00	
8.01512e+00	1.65380e+05	4.95771e+15	1.36176e+02	1.63414e+26	1.73570e+02	1.87752e+29	1.73533e+02	3.75504e-04	
8.01803e+00	1.65555e+05	4.96296e+15	1.73533e+02	1.87915e+29	2.68283e+02	8.29464e+25	1.73567e+02	3.75452e-04	
2.77950e+00	1.65757e+05	4.96918e+15	2.32084e+02	1.01688e+29	4.57767e+02	4.86123e+25	2.32166e+02	0.00000e+00	
2.78312e+00	1.66147e+05	4.98088e+15	2.32166e+02	1.01736e+29	4.57368e+02	4.86546e+25	2.32247e+02	0.00000e+00	
8.02907e+00	1.66219e+05	4.98289e+15	1.73567e+02	1.87998e+29	2.67771e+02	8.31048e+25	1.73601e+02	3.71989e-04	
2.78676e+00	1.66539e+05	4.99263e+15	2.32247e+02	1.01785e+29	4.56969e+02	4.86971e+25	2.32328e+02	0.00000e+00	
8.04021e+00	1.66891e+05	5.00302e+15	1.73601e+02	1.88081e+29	2.67260e+02	8.32639e+25	1.73635e+02	3.70240e-04	
2.79040e+00	1.66933e+05	5.00443e+15	2.32328e+02	1.01834e+29	4.56567e+02	4.87399e+25	2.32409e+02	0.00000e+00	
2.79406e+00	1.67328e+05	5.01627e+15	2.32409e+02	1.01882e+29	4.56165e+02	4.87830e+25	2.32489e+02	0.00000e+00	
8.05146e+00	1.67570e+05	5.02337e+15	1.73635e+02	1.88165e+29	2.66748e+02	8.34236e+25	1.73670e+02	3.66759e-04	
2.79773e+00	1.67724e+05	5.02816e+15	2.32489e+02	1.01931e+29	4.55760e+02	4.88262e+25	2.32570e+02	0.00000e+00	
8.05953e+00	1.68056e+05	5.03796e+15	1.36565e+02	1.62949e+26	1.73670e+02	1.88248e+29	1.73633e+02	3.65027e-04	
2.80141e+00	1.68122e+05	5.04009e+15	2.32570e+02	1.01980e+29	4.55355e+02	4.88697e+25	2.32651e+02	0.00000e+00	
8.06284e+00	1.68256e+05	5.04393e+15	1.73633e+02	1.88411e+29	2.66236e+02	8.35840e+25	1.73667e+02	3.63300e-04	
2.80510e+00	1.68522e+05	5.05207e+15	2.32651e+02	1.02029e+29	4.54947e+02	4.89135e+25	2.32731e+02	0.00000e+00	
2.80880e+00	1.68923e+05	5.06410e+15	2.32731e+02	1.02078e+29	4.54539e+02	4.89575e+25	2.32812e+02	0.00000e+00	
8.07432e+00	1.68948e+05	5.06470e+15	1.73667e+02	1.88495e+29	2.65724e+02	8.37452e+25	1.73701e+02	3.59864e-04	
2.81252e+00	1.69326e+05	5.07617e+15	2.32812e+02	1.02127e+29	4.54129e+02	4.90017e+25	2.32892e+02	0.00000e+00	
8.08593e+00	1.69649e+05	5.08569e+15	1.73701e+02	1.88578e+29	2.65211e+02	8.39069e+25	1.73735e+02	3.58154e-04	
2.81624e+00	1.69730e+05	5.08829e+15	2.32892e+02	1.02176e+29	4.53717e+02	4.90462e+25	2.32972e+02	0.00000e+00	
2.81998e+00	1.70136e+05	5.10046e+15	2.32972e+02	1.02225e+29	4.53304e+02	4.90909e+25	2.33052e+02	0.00000e+00	
1.42989e+01	1.70295e+05	5.10487e+15	1.12322e+02	1.98119e+26	1.24361e+02	1.96329e+29	1.24348e+02	3.54750e-04	
8.09765e+00	1.70357e+05	5.10691e+15	1.73735e+02	1.88662e+29	2.64699e+02	8.40694e+25	1.73768e+02	3.54091e-04	
2.82374e+00	1.70544e+05	5.11268e+15	2.33052e+02	1.02274e+29	4.52889e+02	4.91358e+25	2.33132e+02	0.00000e+00	
8.10495e+00	1.70797e+05	5.12013e+15	1.36955e+02	1.62485e+26	1.73768e+02	1.88746e+29	1.73732e+02	3.53057e-04	
2.82750e+00	1.70953e+05	5.12495e+15	2.33132e+02	1.02323e+29	4.52473e+02	4.91810e+25	2.33212e+02	0.00000e+00	
8.10950e+00	1.71072e+05	5.12836e+15	1.73732e+02	1.88909e+29	2.64186e+02	8.42326e+25	1.73766e+02	3.51369e-04	
2.83128e+00	1.71364e+05	5.13727e+15	2.33212e+02	1.02372e+29	4.52055e+02	4.92265e+25	2.33292e+02	0.00000e+00	
2.83507e+00	1.71776e+05	5.14963e+15	2.33292e+02	1.02421e+29	4.51636e+02	4.92721e+25	2.33371e+02	0.00000e+00	
8.12147e+00	1.71795e+05	5.15003e+15	1.73766e+02	1.88993e+29	2.63673e+02	8.43964e+25	1.73799e+02	3.48008e-04	
2.83887e+00	1.72191e+05	5.16205e+15	2.33371e+02	1.02471e+29	4.51215e+02	4.93181e+25	2.33451e+02	0.00000e+00	
8.13357e+00	1.72526e+05	5.17195e+15	1.73799e+02	1.89077e+29	2.63160e+02	8.45610e+25	1.73832e+02	3.46336e-04	
2.84268e+00	1.72606e+05	5.17452e+15	2.33451e+02	1.02520e+29	4.50793e+02	4.93642e+25	2.33530e+02	0.00000e+00	
2.84651e+00	1.73024e+05	5.18704e+15	2.33530e+02	1.02569e+29	4.50370e+02	4.94107e+25	2.33610e+02	0.00000e+00	
8.14580e+00	1.73265e+05	5.19411e+15	1.73832e+02	1.89162e+29	2.62647e+02	8.47262e+25	1.73865e+02	3.43007e-04	
2.85035e+00	1.73443e+05	5.19961e+15	2.33610e+02	1.02619e+29	4.49945e+02	4.94573e+25	2.33689e+02	0.00000e+00	
8.15142e+00	1.73605e+05	5.20429e+15	1.37347e+02	1.62021e+26	1.73865e+02	1.89247e+29	1.73830e+02	3.41351e-04	
2.85421e+00	1.73864e+05	5.21223e+15	2.33689e+02	1.02668e+29	4.49518e+02	4.95042e+25	2.33768e+02	0.00000e+00	
8.15816e+00	1.74012e+05	5.21650e+15	1.73830e+02	1.89409e+29	2.62133e+02	8.48922e+25	1.73863e+02	3.39700e-04	
2.85808e+00	1.74287e+05	5.22490e+15	2.33768e+02	1.02718e+29	4.49091e+02	4.95514e+25	2.33847e+02	0.00000e+00	
2.86196e+00	1.74712e+05	5.23763e+15	2.33847e+02	1.02767e+29	4.48661e+02	4.95988e+25	2.33926e+02	0.00000e+00	
8.17066e+00	1.74768e+05	5.23915e+15	1.73863e+02	1.89494e+29	2.61620e+02	8.50588e+25	1.73895e+02	3.36413e-04	
2.86585e+00	1.75138e+05	5.25041e+15	2.33926e+02	1.02817e+29	4.48231e+02	4.96465e+25	2.34004e+02	0.00000e+00	
8.18329e+00	1.75532e+05	5.26205e+15	1.73895e+02	1.89579e+29	2.61106e+02	8.52262e+25	1.73928e+02	3.34777e-04	
2.86976e+00	1.75566e+05	5.26324e+15	2.34004e+02	1.02866e+29	4.47798e+02	4.96944e+25	2.34083e+02	0.00000e+00	
2.87369e+00	1.75996e+05	5.27613e+15	2.34083e+02	1.02916e+29	4.47365e+02	4.97426e+25	2.34161e+02	0.00000e+00	
1.44840e+01	1.76020e+05	5.27649e+15	1.12643e+02	1.97554e+26	1.24348e+02	1.96527e+29	1.24336e+02	3.31520e-04	
8.19606e+00	1.76304e+05	5.28521e+15	1.73928e+02	1.89664e+29	2.60592e+02	8.53943e+25	1.73961e+02	3.31431e-04	
2.87762e+00	1.76428e+05	5.28908e+15	2.34161e+02	1.02966e+29	4.46930e+02	4.97910e+25	2.34240e+02	0.00000e+00	
8.19898e+00	1.76481e+05	5.29052e+15	1.37740e+02	1.61558e+26	1.73961e+02	1.89749e+29	1.73926e+02	3.29900e-04	
2.88158e+00	1.76861e+05	5.30207e+15	2.34240e+02	1.03016e+29	4.46493e+02	4.98396e+25	2.34318e+02	0.00000e+00	
8.20897e+00	1.77085e+05	5.30863e+15	1.73926e+02	1.89911e+29	2.60078e+02	8.55630e+25	1.73958e+02	3.28284e-04	
2.88554e+00	1.77297e+05	5.31513e+15	2.34318e+02	1.03066e+29	4.46056e+02	4.98886e+25	2.34396e+02	0.00000e+00	
2.88952e+00	1.77734e+05	5.32824e+15	2.34396e+02	1.03115e+29	4.45616e+02	4.99377e+25	2.34474e+02	0.00000e+00	
8.22202e+00	1.77875e+05	5.33232e+15	1.73958e+02	1.89996e+29	2.59564e+02	8.57325e+25	1.73990e+02	3.25068e-04	
2.89352e+00	1.78173e+05	5.34141e+15	2.34474e+02	1.03165e+29	4.45176e+02	4.99872e+25	2.34552e+02	0.00000e+00	
2.89752e+00	1.78614e+05	5.35463e+15	2.34552e+02	1.03215e+29	4.44734e+02	5.00369e+25	2.34630e+02	0.00000e+00	
8.23523e+00	1.78675e+05	5.35628e+15	1.73990e+02	1.90082e+29	2.59050e+02	8.59027e+25	1.74022e+02	3.21871e-04	
2.90155e+00	1.79058e+05	5.36791e+15	2.34630e+02	1.03265e+29	4.44290e+02	5.00868e+25	2.34707e+02	0.00000e+00	
8.24768e+00	1.79429e+05	5.37889e+15	1.38135e+02	1.61097e+26	1.74022e+02	1.90168e+29	1.73988e+02	3.20280e-04	
8.24858e+00	1.79483e+05	5.38052e+15	1.73988e+02	1.90329e+29	2.58535e+02	8.60737e+25	1.74020e+02	3.18956e-04	
2.90559e+00	1.79503e+05	5.38125e+15	2.34707e+02	1.03315e+29	4.43845e+02	5.01370e+25	2.34785e+02	0.00000e+00	
2.90964e+00	1.79949e+05	5.39465e+15	2.34785e+02	1.03366e+29	4.43399e+02	5.01875e+25	2.34862e+02	0.00000e+00	
8.26208e+00	1.80301e+05	5.40504e+15	1.74020e+02	1.90415e+29	2.58021e+02	8.62453e+25	1.74052e+02	3.17113e-04	
2.91371e+00	1.80398e+05	5.40811e+15	2.34862e+02	1.03416e+29	4.42951e+02	5.02382e+25	2.34940e+02	0.00000e+00	
2.91780e+00	1.80849e+05	5.42163e+15	2.34940e+02	1.03466e+29	4.42502e+02	5.02892e+25	2.35017e+02	0.00000e+00	
8.27574e+00	1.81129e+05	5.42985e+15	1.74052e+02	1.90502e+29	2.57506e+02	8.64177e+25	1.74084e+02	3.13965e-04	
2.92190e+00	1.81302e+05	5.43521e+15	2.35017e+02	1.03516e+29	4.42052e+02	5.03404e+25	2.35094e+02	0.00000e+00	
2.92601e+00	1.81757e+05	5.44885e+15	2.35094e+02	1.03567e+29	4.41600e+02	5.03919e+25	2.35171e+02	0.00000e+00	
8.28956e+00	1.81966e+05	5.45495e+15	1.74084e+02	1.90588e+29	2.56991e+02	8.65908e+25	1.74115e+02	3.10836e-04	
1.46807e+01	1.82099e+05	5.45876e+15	1.12966e+02	1.96989e+26	1.24336e+02	1.96725e+29	1.24324e+02	3.10123e-04	
2.93015e+00	1.82214e+05	5.46255e+15	2.35171e+02	1.03617e+29	4.41147e+02	5.04436e+25	2.35248e+02	0.00000e+00	
8.29754e+00	1.82450e+05	5.46947e+15	1.38531e+02	1.60636e+26	1.74115e+02	1.90675e+29	1.74081e+02	3.09278e-04	
2.93429e+00	1.82673e+05	5.47632e+15	2.35248e+02	1.03667e+29	4.40693e+02	5.04957e+25	2.35324e+02	0.00000e+00	
8.30353e+00	1.82813e+05	5.48035e+15	1.74081e+02	1.90835e+29	2.56476e+02	8.67646e+25	1.74113e+02	3.07726e-04	
2.93846e+00	1.83135e+05	5.49014e+15	2.35324e+02	1.03718e+29	4.40237e+02	5.05480e+25	2.35401e+02	0.00000e+00	
2.94264e+00	1.83598e+05	5.50403e+15	2.35401e+02	1.03769e+29	4.39780e+02	5.06005e+25	2.35478e+02	0.00000e+00	
8.31767e+00	1.83671e+05	5.50605e+15	1.74113e+02	1.90922e+29	2.55961e+02	8.69392e+25	1.74144e+02	3.04634e-04	
2.94684e+00	1.84064e+05	5.51799e+15	2.35478e+02	1.03819e+29	4.39321e+02	5.06533e+25	2.35554e+02	0.00000e+00	
2.95105e+00	1.84531e+05	5.53201e+15	2.35554e+02	1.03870e+29	4.38861e+02	5.07064e+25	2.35630e+02	0.00000e+00	
8.33198e+00	1.84539e+05	5.53207e+15	1.74144e+02	1.91009e+29	2.55446e+02	8.71145e+25	1.74175e+02	3.01561e-04	
2.95528e+00	1.85001e+05	5.54609e+15	2.35630e+02	1.03920e+29	4.38400e+02	5.07597e+25	2.35706e+02	0.00000e+00	
8.34646e+00	1.85417e+05	5.55841e+15	1.74175e+02	1.91096e+29	2.54931e+02	8.72906e+25	1.74206e+02	3.00031e-04	
2.95953e+00	1.85473e+05	5.56024e+15	2.35706e+02	1.03971e+29	4.37937e+02	5.08134e+25	2.35782e+02	0.00000e+00	
8.34863e+00	1.85549e+05	5.56236e+15	1.38929e+02	1.60176e+26	1.74206e+02	1.91183e+29	1.74173e+02	2.98506e-04	
2.96379e+00	1.85947e+05	5.57446e+15	2.35782e+02	1.04022e+29	4.37473e+02	5.08672e+25	2.35858e+02	0.00000e+00	
8.36111e+00	1.86306e+05	5.58506e+15	1.74173e+02	1.91343e+29	2.54416e+02	8.74674e+25	1.74204e+02	2.96986e-04	
2.96807e+00	1.86423e+05	5.58874e+15	2.35858e+02	1.04073e+29	4.37008e+02	5.09214e+25	2.35934e+02	0.00000e+00	
2.97237e+00	1.86902e+05	5.60309e+15	2.35934e+02	1.04124e+29	4.36542e+02	5.09758e+25	2.36009e+02	0.00000e+00	
8.37594e+00	1.87206e+05	5.61204e+15	1.74204e+02	1.91431e+29	2.53900e+02	8.76449e+25	1.74235e+02	2.93958e-04	
2.97669e+00	1.87383e+05	5.61751e+15	2.36009e+02	1.04175e+29	4.36074e+02	5.10305e+25	2.36085e+02	0.00000e+00	
2.98103e+00	1.87866e+05	5.63200e+15	2.36085e+02	1.04226e+29	4.35605e+02	5.10855e+25	2.36160e+02	0.00000e+00	
8.39095e+00	1.88118e+05	5.63936e+15	1.74235e+02	1.91519e+29	2.53385e+02	8.78232e+25	1.74265e+02	2.90948e-04	
2.98538e+00	1.88352e+05	5.64655e+15	2.36160e+02	1.04277e+29	4.35134e+02	5.11407e+25	2.36235e+02	0.00000e+00	
1.48899e+01	1.88568e+05	5.65266e+15	1.13290e+02	1.96426e+26	1.24324e+02	1.96922e+29	1.24312e+02	2.89450e-04	
8.40099e+00	1.88727e+05	5.65763e+15	1.39328e+02	1.59717e+26	1.74265e+02	1.91606e+29	1.74233e+02	2.88788e-04	
2.98975e+00	1.88840e+05	5.66118e+15	2.36235e+02	1.04328e+29	4.34662e+02	5.11962e+25	2.36311e+02	0.00000e+00	
8.40615e+00	1.89040e+05	5.66703e+15	1.74233e+02	1.91766e+29	2.52869e+02	8.80023e+25	1.74263e+02	2.87956e-04	
2.99414e+00	1.89330e+05	5.67588e+15	2.36311e+02	1.04379e+29	4.34189e+02	5.12520e+25	2.36386e+02	0.00000e+00	
2.99855e+00	1.89823e+05	5.69065e+15	2.36386e+02	1.04431e+29	4.33715e+02	5.13080e+25	2.36460e+02	0.00000e+00	
8.42153e+00	1.89975e+05	5.69503e+15	1.74263e+02	1.91854e+29	2.52354e+02	8.81821e+25	1.74293e+02	2.84981e-04	
3.00298e+00	1.90318e+05	5.70549e+15	2.36460e+02	1.04482e+29	4.33239e+02	5.13644e+25	2.36535e+02	0.00000e+00	
3.00742e+00	1.90816e+05	5.72041e+15	2.36535e+02	1.04533e+29	4.32762e+02	5.14210e+25	2.36610e+02	0.00000e+00	
8.43710e+00	1.90921e+05	5.72340e+15	1.74293e+02	1.91942e+29	2.51838e+02	8.83626e+25	1.74324e+02	2.82024e-04	
3.01189e+00	1.91316e+05	5.73540e+15	2.36610e+02	1.04585e+29	4.32284e+02	5.14779e+25	2.36684e+02	0.00000e+00	
3.01637e+00	1.91818e+05	5.75046e+15	2.36684e+02	1.04636e+29	4.31805e+02	5.15350e+25	2.36759e+02	0.00000e+00	
8.45288e+00	1.91879e+05	5.75213e+15	1.74324e+02	1.92031e+29	2.51322e+02	8.85440e+25	1.74354e+02	2.79084e-04	
8.45466e+00	1.91988e+05	5.75539e+15	1.39729e+02	1.59259e+26	1.74354e+02	1.92119e+29	1.74321e+02	2.78906e-04	
3.02088e+00	1.92323e+05	5.76560e+15	2.36759e+02	1.04688e+29	4.31324e+02	5.15925e+25	2.36833e+02	0.00000e+00	
3.02540e+00	1.92831e+05	5.78082e+15	2.36833e+02	1.04739e+29	4.30842e+02	5.16502e+25	2.36907e+02	0.00000e+00	
8.46884e+00	1.92850e+05	5.78123e+15	1.74321e+02	1.92278e+29	2.50806e+02	8.87261e+25	1.74351e+02	2.76160e-04	
3.02995e+00	1.93341e+05	5.79611e+15	2.36907e+02	1.04791e+29	4.30359e+02	5.17082e+25	2.36981e+02	0.00000e+00	
8.48502e+00	1.93833e+05	5.81070e+15	1.74351e+02	1.92367e+29	2.50291e+02	8.89089e+25	1.74381e+02	2.74705e-04	
3.03451e+00	1.93853e+05	5.81148e+15	2.36981e+02	1.04843e+29	4.29874e+02	5.17665e+25	2.37055e+02	0.00000e+00	
3.03910e+00	1.94369e+05	5.82693e+15	2.37055e+02	1.04894e+29	4.29388e+02	5.18251e+25	2.37128e+02	0.00000e+00	
8.50140e+00	1.94829e+05	5.84057e+15	1.74381e+02	1.92456e+29	2.49775e+02	8.90925e+25	1.74411e+02	2.71807e-04	
3.04370e+00	1.94887e+05	5.84245e+15	2.37128e+02	1.04946e+29	4.28901e+02	5.18839e+25	2.37202e+02	0.00000e+00	
8.50970e+00	1.95335e+05	5.85572e+15	1.40131e+02	1.58802e+26	1.74411e+02	1.92545e+29	1.74379e+02	2.70364e-04	
3.04833e+00	1.95407e+05	5.85806e+15	2.37202e+02	1.04998e+29	4.28413e+02	5.19431e+25	2.37276e+02	0.00000e+00	
1.51130e+01	1.95462e+05	5.85935e+15	1.13615e+02	1.95864e+26	1.24312e+02	1.97118e+29	1.24301e+02	2.68925e-04	
8.51799e+00	1.95839e+05	5.87083e+15	1.74379e+02	1.92704e+29	2.49259e+02	8.92770e+25	1.74408e+02	2.68774e-04	
3.05298e+00	1.95931e+05	5.87375e+15	2.37276e+02	1.05050e+29	4.27923e+02	5.20025e+25	2.37349e+02	0.00000e+00	
3.05765e+00	1.96457e+05	5.88952e+15	2.37349e+02	1.05102e+29	4.27432e+02	5.20622e+25	2.37422e+02	0.00000e+00	
8.53480e+00	1.96861e+05	5.90148e+15	1.74408e+02	1.92793e+29	2.48743e+02	8.94621e+25	1.74438e+02	2.66060e-04	
3.06234e+00	1.96985e+05	5.90537e+15	2.37422e+02	1.05154e+29	4.26940e+02	5.21222e+25	2.37495e+02	0.00000e+00	
3.06705e+00	1.97517e+05	5.92131e+15	2.37495e+02	1.05206e+29	4.26447e+02	5.21825e+25	2.37568e+02	0.00000e+00	
8.55183e+00	1.97898e+05	5.93255e+15	1.74438e+02	1.92883e+29	2.48227e+02	8.96481e+25	1.74467e+02	2.63211e-04	
3.07178e+00	1.98051e+05	5.93733e+15	2.37568e+02	1.05258e+29	4.25953e+02	5.22430e+25	2.37641e+02	0.00000e+00	
3.07654e+00	1.98588e+05	5.95343e+15	2.37641e+02	1.05311e+29	4.25457e+02	5.23039e+25	2.37713e+02	0.00000e+00	
8.56617e+00	1.98771e+05	5.95873e+15	1.40534e+02	1.58346e+26	1.74467e+02	1.92972e+29	1.74436e+02	2.60378e-04	
8.56909e+00	1.98948e+05	5.96405e+15	1.74436e+02	1.93131e+29	2.47711e+02	8.98349e+25	1.74465e+02	2.59901e-04	
3.08132e+00	1.99129e+05	5.96962e+15	2.37713e+02	1.05363e+29	4.24960e+02	5.23651e+25	2.37786e+02	0.00000e+00	
3.08612e+00	1.99671e+05	5.98590e+15	2.37786e+02	1.05415e+29	4.24462e+02	5.24265e+25	2.37858e+02	0.00000e+00	
8.58657e+00	2.00013e+05	5.99596e+15	1.74465e+02	1.93221e+29	2.47195e+02	9.00224e+25	1.74494e+02	2.57561e-04	
3.09094e+00	2.00217e+05	6.00226e+15	2.37858e+02	1.05468e+29	4.23963e+02	5.24882e+25	2.37931e+02	0.00000e+00	
3.09579e+00	2.00766e+05	6.01872e+15	2.37931e+02	1.05520e+29	4.23463e+02	5.25503e+25	2.38003e+02	0.00000e+00	
8.60430e+00	2.01092e+05	6.02831e+15	1.74494e+02	1.93311e+29	2.46679e+02	9.02107e+25	1.74522e+02	2.54760e-04	
3.10066e+00	2.01318e+05	6.03526e+15	2.38003e+02	1.05573e+29	4.22961e+02	5.26126e+25	2.38075e+02	0.00000e+00	
3.10556e+00	2.01873e+05	6.05189e+15	2.38075e+02	1.05625e+29	4.22458e+02	5.26752e+25	2.38147e+02	0.00000e+00	
8.62226e+00	2.02186e+05	6.06112e+15	1.74522e+02	1.93401e+29	2.46163e+02	9.03999e+25	1.74551e+02	2.51974e-04	
8.62413e+00	2.02300e+05	6.06453e+15	1.40939e+02	1.57891e+26	1.74551e+02	1.93491e+29	1.74520e+02	2.51194e-04	
3.11048e+00	2.02431e+05	6.06862e+15	2.38147e+02	1.05678e+29	4.21954e+02	5.27381e+25	2.38218e+02	0.00000e+00	
1.53513e+01	2.02826e+05	6.08011e+15	1.13941e+02	1.95303e+26	1.24301e+02	1.97314e+29	1.24291e+02	2.50587e-04	
3.11542e+00	2.02992e+05	6.08544e+15	2.38218e+02	1.05731e+29	4.21449e+02	5.28013e+25	2.38290e+02	0.00000e+00	
8.64047e+00	2.03295e+05	6.09437e+15	1.74520e+02	1.93649e+29	2.45647e+02	9.05898e+25	1.74549e+02	2.49204e-04	
3.12039e+00	2.03556e+05	6.10235e+15	2.38290e+02	1.05784e+29	4.20943e+02	5.28649e+25	2.38361e+02	0.00000e+00	
3.12538e+00	2.04123e+05	6.11936e+15	2.38361e+02	1.05836e+29	4.20435e+02	5.29287e+25	2.38433e+02	0.00000e+00	
8.65893e+00	2.04420e+05	6.12809e+15	1.74549e+02	1.93740e+29	2.45130e+02	9.07805e+25	1.74577e+02	2.46449e-04	
3.13039e+00	2.04694e+05	6.13646e+15	2.38433e+02	1.05889e+29	4.19926e+02	5.29928e+25	2.38504e+02	0.00000e+00	
3.13544e+00	2.05267e+05	6.15365e+15	2.38504e+02	1.05942e+29	4.19417e+02	5.30572e+25	2.38575e+02	0.00000e+00	
8.67765e+00	2.05561e+05	6.16230e+15	1.74577e+02	1.93830e+29	2.44614e+02	9.09720e+25	1.74605e+02	2.43709e-04	
